"Title","URL handle","Description","Vendor","Product category","Type","Tags","Published on online store","Status","SKU","Price","Weight value (grams)","Weight unit for display","Image Src","Image position"
"","gym-belt-with-box-5-in-1-power-exercise-resistance-band-set-adjustable-fitness-equipment-for-all","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/7184RaL87nL._SL1500__1747478651.jpg",""
"","gym-belt-with-box-5-in-1-power-exercise-resistance-band-set-adjustable-fitness-equipment-for-all","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/81YrDzSrKKL._SL1500__1747478650.jpg",""
"","gym-belt-with-box-5-in-1-power-exercise-resistance-band-set-adjustable-fitness-equipment-for-all","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/81rs8uxXzZL._SL1500__1747478650.jpg",""
"","gym-belt-with-box-5-in-1-power-exercise-resistance-band-set-adjustable-fitness-equipment-for-all","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/81e7beU7E7L._SL1500__1747478650.jpg",""
"","gym-belt-with-box-5-in-1-power-exercise-resistance-band-set-adjustable-fitness-equipment-for-all","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/71X0h2DTr5L._SL1500__1747478650.jpg",""
"","gym-belt-with-box-5-in-1-power-exercise-resistance-band-set-adjustable-fitness-equipment-for-all","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/71m75vn4wTL._SL1500__1747478649.jpg",""
"","gym-belt-with-box-5-in-1-power-exercise-resistance-band-set-adjustable-fitness-equipment-for-all","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/71iP7i-dEdL._SL1500__1747478649.jpg",""
"","gym-belt-with-box-5-in-1-power-exercise-resistance-band-set-adjustable-fitness-equipment-for-all","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/81875LQ5Y7L._SL1500__1747478651.jpg",""
"Ultra 7-in-1 Smart Watch | 49mm Alloy Case | 7 Interchangeable Straps | Fitness & Health Tracker","ultra-7-in-1-smart-watch-49mm-alloy-case-7-interchangeable-straps-fitness-health-tracker","<div>Elevate your style and fitness with the Ultra 7-in-1 Smart Watch, designed for versatility, convenience, and health monitoring. Featuring a sleek 49mm alloy case and seven interchangeable straps, this smartwatch lets you match your look to any outfit or occasion. Stay connected with Bluetooth calling and notifications, track your heart rate, sleep, steps, and mood, and manage your daily activities all from your wrist. Compatible with both Android and iOS devices, it’s the perfect companion for an active lifestyle.</div><div><br></div><div><b>Key Features</b></div><div>➤ 7 Interchangeable Straps: Customize your smartwatch for every style or activity</div><div>➤ Bluetooth 5.0 Connectivity: Make calls and receive notifications directly on your wrist</div><div>➤ Health &amp; Fitness Tracking: Real-time heart rate monitoring, sleep tracking, step counting, and mood tracking</div><div>➤ TFT Touch Screen: Vibrant, responsive display for easy navigation</div><div>➤ Multi-Language Support: Works in multiple languages for worldwide compatibility</div><div>➤ Battery Life: 220–300mAh for long-lasting daily performance</div><div>➤ Universal Fit: Adjustable straps for all wrist sizes</div><div><br></div><div><b>Benefits</b></div><div>➤ Monitor your health and stay fit with real-time tracking</div><div>➤ Manage calls and notifications without reaching for your phone</div><div>➤ Switch straps easily for different styles or occasions</div><div>➤ Enjoy long battery life for uninterrupted usage</div><div>➤ Perfect for daily wear, workouts, and casual activities</div><div><br></div><div><b>Note</b></div><div>➤ Slight differences may occur between the image and the original product, and color variations are possible.</div>","","","","Smart Watches","True","Active","Sm-15-00-12-154","1958","200","gm","https://yourmart.pk/storage/uploads/inventory/products/media/2_f661dcc3-1aee-4c52-967e-e73d46f06c95_1728392260.webp",""
"","ultra-7-in-1-smart-watch-49mm-alloy-case-7-interchangeable-straps-fitness-health-tracker","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/1_1728392260.webp",""
"","ultra-7-in-1-smart-watch-49mm-alloy-case-7-interchangeable-straps-fitness-health-tracker","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/2_f661dcc3-1aee-4c52-967e-e73d46f06c95_1728392260.webp",""
"","ultra-7-in-1-smart-watch-49mm-alloy-case-7-interchangeable-straps-fitness-health-tracker","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/3_9b1d410f-13ca-408f-becc-b1a92f0887d3_1728392260.webp",""
"","ultra-7-in-1-smart-watch-49mm-alloy-case-7-interchangeable-straps-fitness-health-tracker","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/4_1728392260.webp",""
"3D White Brick Wall Stickers | Self-Adhesive Waterproof Home Decor | Peel & Stick","3d-white-brick-wall-stickers-self-adhesive-waterproof-home-decor-peel-stick","<div>Give your walls a stylish makeover with these 3D White Brick Wall Stickers. Made from durable and soft PE foam, they create a realistic brick effect while being lightweight and safe for your home. Ideal for bedrooms, living rooms, TV backgrounds, or any feature wall, these stickers are waterproof, anti-collision, and easy to clean. Simply peel and stick—no glue, no mess, and no damage to your walls. For a consistent and seamless appearance, order enough sheets to avoid color variations.</div><div><br></div><div><b>Key Features</b></div><div>➤ 3D Faux Brick Design: Adds texture and depth to any room</div><div>➤ Self-Adhesive: Easy peel-and-stick installation, no glue required</div><div>➤ Waterproof &amp; Anti-Collision: Protects against spills and minor impacts</div><div>➤ Easy to Clean: Wipe with a damp cloth to maintain freshness</div><div>➤ Versatile Use: Ideal for bedrooms, living rooms, TV walls, or accent areas</div><div>➤ Sheet Size: 77 × 70 cm for convenient application</div><div><br></div><div><b>Benefits</b></div><div>➤ Instantly transform any room with a modern brick look</div><div>➤ Safe, lightweight, and durable material</div><div>➤ Hassle-free installation and removal without wall damage</div><div>➤ Creates a stylish, cozy, and visually appealing environment</div><div><br></div><div><b>Note</b></div><div>➤ Slight differences may occur between the image and the original product, and color variations are possible.</div>","","","","Home, Kitchen & Lifestyle","True","Active","Ho-15-00-00-155","351","50","gm","https://yourmart.pk/storage/uploads/inventory/products/media/WhatsApp-Image-2024-08-24-at-5.22.35-PM_1728552295.jpg",""
"","3d-white-brick-wall-stickers-self-adhesive-waterproof-home-decor-peel-stick","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/3d-wall-stickers-faux-brick-white-brick-bedroom-home-decor-waterproof-self-adhesive-living-room-wallpaper-2-4_1728552295.jpg",""
"","3d-white-brick-wall-stickers-self-adhesive-waterproof-home-decor-peel-stick","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/3d-wall-stickers-faux-brick-white-brick-bedroom-home-decor-waterproof-self-adhesive-living-room-wallpaper-2-1_1728552295.jpg",""
"Stick & Grip Suction Cup Phone Holder | Reusable Silicone Pad | Random Color","stick-grip-suction-cup-phone-holder-reusable-silicone-pad-random-color","<div>Keep your phone securely in place with the Stick &amp; Grip Suction Cup Phone Holder. Crafted from high-quality silicone, this reusable and washable pad provides a strong grip on smooth surfaces such as glass, tiles, or walls. Perfect for hands-free use at home, in the car, or at the office, its compact and lightweight design makes it easy to carry anywhere. Available in random vibrant colors, it adds a fun and practical touch to your everyday life. Compatible with all major phone brands for universal use.</div><div><br></div><div><b>Key Features</b></div><div>➤ High-Quality Silicone: Durable, reusable, and washable for long-lasting use</div><div>➤ Strong Suction Grip: Holds phones securely on smooth surfaces</div><div>➤ Compact &amp; Portable: Easy to carry in a bag, pocket, or car</div><div>➤ Hands-Free Convenience: Ideal for watching videos, video calls, or using as a phone stand</div><div>➤ Universal Compatibility: Works with all major phone brands</div><div>➤ Random Colors: Fun and vibrant, each pad may vary in color</div><div><br></div><div><b>Benefits</b></div><div>➤ Provides a firm and reliable hold for your phone</div><div>➤ Reusable and easy to clean for daily use</div><div>➤ Perfect for home, office, or travel</div><div>➤ Lightweight and convenient, adding practicality to your phone use</div><div><br></div><div><b>Note</b></div><div>➤ Slight differences may occur between the image and the original product, and color variations are possible.</div>","","","","Smart Gadgets","True","Active","Sm-15-00-00-156","149","6","gm","https://yourmart.pk/storage/uploads/inventory/products/media/17189644340a98622302e2d652727cd4_1728553006.jpg",""
"","stick-grip-suction-cup-phone-holder-reusable-silicone-pad-random-color","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/7b1d82781bc764200c42f4efb863cb93.jpg_2200x2200q80.jpg__1728553006.webp",""
"","stick-grip-suction-cup-phone-holder-reusable-silicone-pad-random-color","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/61CZ1wv1ArL._AC_SX569__1728553006.jpg",""
"","stick-grip-suction-cup-phone-holder-reusable-silicone-pad-random-color","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/5115f9c56960120947e4d9a9cf3169e3.jpg_2200x2200q80.jpg__1728553006.webp",""
"","stick-grip-suction-cup-phone-holder-reusable-silicone-pad-random-color","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/17189644340a98622302e2d652727cd4_1728553006.jpg",""
"","stick-grip-suction-cup-phone-holder-reusable-silicone-pad-random-color","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/b2e8fe8ffb16eee041230f1effecf4ca.jpg_2200x2200q80.jpg__1728553006.webp",""
"","stick-grip-suction-cup-phone-holder-reusable-silicone-pad-random-color","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/e217e89a1fecb3b4fb1326baad1f8f81.jpg_2200x2200q80.jpg__1728553006.webp",""
"Silicone Jelly Socks | Box Packed | Ultra-Moisturizing Gel Foot Care Protector","silicone-jelly-socks-box-packed-ultra-moisturizing-gel-foot-care-protector","<div>Pamper your feet with the Silicone Jelly Socks, designed to provide ultra-moisturizing care and protection. These gel socks help soften dry, cracked skin while keeping your feet comfortable and protected. Perfect for home spa treatments, daily foot care, or overnight use, they promote smoother, healthier feet with every wear. Packed in a convenient box, they also make an ideal gift for loved ones.</div><div><b><br></b></div><div><b>Key Features</b><br>➤ Ultra-Moisturizing Gel: Deeply hydrates and softens dry, rough feet</div><div>➤ Comfortable Fit: Flexible silicone adapts to all foot shapes</div><div>➤ Protective Design: Shields feet from friction, cracks, and rough surfaces</div><div>➤ Reusable &amp; Durable: Long-lasting material for daily or nightly use</div><div>➤ Box Packed: Hygienic and convenient for storage or gifting</div><div><br></div><div><b>Benefits</b></div><div>➤ Softens and nourishes tired, dry feet</div><div>➤ Provides comfort and protection throughout the day or night</div><div>➤ Ideal for home spa treatments and daily foot care</div><div>➤ Convenient and hygienic packaging</div><div><b>Note</b></div><div>➤ Slight differences may occur between the image and the original product, and color variations are possible.</div>","","","","Personal Care & Beauty","True","Active","Pe-15-00-00-157","338","78","gm","https://yourmart.pk/storage/uploads/inventory/products/media/Bundling(1)_1730445573.jpg",""
"","silicone-jelly-socks-box-packed-ultra-moisturizing-gel-foot-care-protector","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/WhatsAppImage2024-10-14at12.15.49_1728909993.jpg",""
"","silicone-jelly-socks-box-packed-ultra-moisturizing-gel-foot-care-protector","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/3-6-600x600_1728909993.webp",""
"","silicone-jelly-socks-box-packed-ultra-moisturizing-gel-foot-care-protector","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/2-6_1728909993.webp",""
"","silicone-jelly-socks-box-packed-ultra-moisturizing-gel-foot-care-protector","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/Bundling_1730445573.jpg",""
"","silicone-jelly-socks-box-packed-ultra-moisturizing-gel-foot-care-protector","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/Bundling(1)_1730445573.jpg",""
"6-in-1 Heavy-Duty Self-Adhesive Wall Hooks | Waterproof Transparent Hooks","6-in-1-heavy-duty-self-adhesive-wall-hooks-waterproof-transparent-hooks","<div>Keep your home or office organized with the 6-in-1 Heavy-Duty Self-Adhesive Wall Hooks. Designed for versatility and durability, these hooks provide a convenient solution for hanging jackets, towels, scarves, wallets, umbrellas, and more. Perfect for bathrooms, bedrooms, kitchens, living rooms, hallways, or even retail spaces, they help you declutter without damaging your walls.</div><div><br></div><div><b>Key Features</b></div><div>➤ Heavy-Duty &amp; Durable: Made from premium plastic to hold multiple items securely</div><div>➤ Waterproof Design: Ideal for humid areas like bathrooms and kitchens</div><div>➤ Self-Adhesive &amp; Easy to Install: No drilling, nailing, or tools required – peel and stick</div><div>➤ 6-in-1 Versatility: Each hook features five strong hooks for holding a variety of items</div><div>➤ Transparent &amp; Sleek: Modern design fits seamlessly with any décor</div><div><br></div><div><b>Benefits</b></div><div>➤ Organizes your space efficiently and keeps items within easy reach</div><div>➤ Protects walls from scratches, nails, or holes</div><div>➤ Ideal for home, office, or retail display</div><div>➤ Saves space and reduces clutter</div><div><br></div><div><b>Note</b></div><div>➤ Slight differences may occur between the image and the original product, and color variations are possible.</div>","","","","Home, Kitchen & Lifestyle","True","Active","Ho-15-00-00-158","176","28","gm","https://yourmart.pk/storage/uploads/inventory/products/media/RefreshingCleanserBright,ClearSkin(33)_1769605378.jpg",""
"","6-in-1-heavy-duty-self-adhesive-wall-hooks-waterproof-transparent-hooks","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/41hecnicq7L_1728911435.jpg",""
"","6-in-1-heavy-duty-self-adhesive-wall-hooks-waterproof-transparent-hooks","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/Screenshot2024-10-14at6.03.38 PM_1728911435.png",""
"","6-in-1-heavy-duty-self-adhesive-wall-hooks-waterproof-transparent-hooks","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/41kQ35x6f7L_1728911435.jpg",""
"Nice Bottle | 400ml Mini Flask Glass Water Bottle with Vacuum Insulation | Temperature Resistant | Random Colors","nice-bottle-400ml-mini-flask-glass-water-bottle-with-vacuum-insulation-temperature-resistant-random-colors","<div>Stay refreshed and stylish with the 400ml Mini Flask Glass Water Bottle. Crafted from BPA-free glass, this eco-friendly bottle features double-wall vacuum insulation to keep your drinks cold or hot for longer—without condensation or sweat. Perfect for sports, work, travel, or everyday use, it combines practicality with sleek, modern design.</div><div><br></div><div><b>Key Features</b></div><div>➤ Vacuum Insulated: Maintains drink temperature for extended periods</div><div>➤ High-Quality Material: Made from BPA-free, lead-free, rust-proof glass</div><div>➤ Leak-Proof &amp; Durable: Designed for safe, worry-free carrying</div><div>➤ Convenient Design: Compact 400ml size fits in car cup holders, with a wide mouth for easy filling and cleaning</div><div>➤ Stylish &amp; Versatile: Ideal for work, sports, parties, or casual use</div><div>➤ Random Colors: Fun, vibrant colors for a trendy look</div><div><br></div><div><b>Benefits</b></div><div>➤ Keeps beverages at the perfect temperature</div><div>➤ Eco-friendly and safe for everyday use</div><div>➤ Sleek, portable, and easy to clean</div><div>➤ Perfect gift or personal hydration companion</div><div><br></div><div><b>Note</b></div><div>➤ Slight differences may occur between the image and the original product, and color variations are possible.</div>","","","","Home, Kitchen & Lifestyle","True","Active","Ho-15-00-00-159","446","235","gm","https://yourmart.pk/storage/uploads/inventory/products/media/RefreshingCleanserBright,ClearSkin(34)_1769606133.webp",""
"","nice-bottle-400ml-mini-flask-glass-water-bottle-with-vacuum-insulation-temperature-resistant-random-colors","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/Hd66c529be9a844828aad6b87aa104f09b_1728912945.jpg",""
"","nice-bottle-400ml-mini-flask-glass-water-bottle-with-vacuum-insulation-temperature-resistant-random-colors","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/Hacda7873509c41f38540f3ee183c7bf9l_1728912945.png",""
"","nice-bottle-400ml-mini-flask-glass-water-bottle-with-vacuum-insulation-temperature-resistant-random-colors","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/H9f1433ddb2884dc8b0ef390f2d1f961c5_1728912945.jpg",""
"","nice-bottle-400ml-mini-flask-glass-water-bottle-with-vacuum-insulation-temperature-resistant-random-colors","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/1715073047_1002345049(1)_1728912945.jpg",""
"","nice-bottle-400ml-mini-flask-glass-water-bottle-with-vacuum-insulation-temperature-resistant-random-colors","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/1715073046_2070711622_1728912945.jpg",""
"One Step Hot Air Brush | 3-in-1 Dryer, Straightener & Volumizer for Effortless Styling","one-step-hot-air-brush-3-in-1-dryer-straightener-volumizer-for-effortless-styling","<div>The One Step Hot Air Brush is a revolutionary 3-in-1 styling tool designed to dry, straighten, and volumize your hair in one easy step. Perfect for all hair types, it delivers salon-quality results at home while saving time and effort. With an ergonomic design and innovative heat technology, it ensures smooth, frizz-free, and shiny hair with added volume and natural curls.</div><div><br></div><div><b>Key Features:</b></div><div>➤ 3-in-1 Functionality — Dryer, Straightener &amp; Volumizer in one tool</div><div>➤ Effortless Styling — Achieve salon-quality hair quickly at home</div><div>➤ Suitable for All Hair Types — Works on curly, straight, thick, or thin hair</div><div>➤ Frizz-Free &amp; Shiny — Smooths hair for a polished, glossy finish</div><div>➤ Volume &amp; Curl — Adds natural bounce and lift to your hair</div><div>➤ Lightweight &amp; Ergonomic — Comfortable to hold and easy to maneuver</div><div><br></div><div><b>Product Details:</b></div><div>➤ Product Type: Hair Styling Tool / Hot Air Brush</div><div>➤ Functionality: 3-in-1 (Dryer, Straightener, Volumizer)</div><div>➤ Heat Settings: Adjustable (Multiple levels for all hair types)</div><div>➤ Material: High-Quality Plastic &amp; Ceramic Coating</div><div>➤ Cord Length: Standard</div><div>➤ Suitable For: Home, Salon, Travel</div><div>➤ Weight: Lightweight &amp; Portable</div><div><br></div><div><b>Benefits:</b></div><div>➤ Saves time with combined drying, straightening, and volumizing</div><div>➤ Reduces frizz while enhancing shine and volume</div><div>➤ Provides effortless styling for everyday use or special occasions</div><div>➤ Perfect for creating a variety of hairstyles easily</div><div><br></div><div><b>Suitable For:</b></div><div>➤ All hair types — straight, wavy, curly, thick, or thin</div><div>➤ Hair lengths — short, medium, and long</div><div>➤ Everyday styling, events, parties, and travel</div><div><br></div><div><b>What’s in the Box:</b></div><div>➤ 1 × One Step Hot Air Brush (3-in-1)</div><div>➤ 1 × User Manual</div><div><br></div><div><b>Special Note:</b></div><div>➤ Slight differences may occur between the image and the original product</div><div>➤ Color may vary slightly due to lighting or screen settings</div>","","","","Personal Care & Beauty","True","Active","Pe-16-00-12-160","2295","514","gm","https://yourmart.pk/storage/uploads/inventory/products/media/3-in-1-one-step-hot-air-brush-dryer-styler-2-4_1728995372.jpg",""
"","one-step-hot-air-brush-3-in-1-dryer-straightener-volumizer-for-effortless-styling","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/3-in-1-one-step-hot-air-brush-dryer-styler-2-5_1728995372.jpg",""
"","one-step-hot-air-brush-3-in-1-dryer-straightener-volumizer-for-effortless-styling","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/3-in-1-one-step-hot-air-brush-dryer-styler-2-4_1728995372.jpg",""
"","one-step-hot-air-brush-3-in-1-dryer-straightener-volumizer-for-effortless-styling","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/3-in-1-one-step-hot-air-brush-dryer-styler-2-3_1728995372.jpg",""
"","one-step-hot-air-brush-3-in-1-dryer-straightener-volumizer-for-effortless-styling","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/3-in-1-one-step-hot-air-brush-dryer-styler-2-2_1728995372.jpg",""
"","one-step-hot-air-brush-3-in-1-dryer-straightener-volumizer-for-effortless-styling","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/3-in-1-one-step-hot-air-brush-dryer-styler-2-1_1728995372.webp",""
"6-Piece Ear Wax Cleaning Kit |  Portable & Easy to Use","6-piece-ear-wax-cleaning-kit-portable-easy-to-use","<div>The 6-Piece Ear Wax Cleaning Kit is a versatile, all-in-one personal grooming set designed for safe and effective earwax removal. Equipped with spiral, spring, scoop, and flat earpicks, it ensures thorough cleaning while maintaining comfort and hygiene. Compact and portable, this kit is perfect for home, travel, or on-the-go use, making ear care convenient anytime, anywhere.</div><div><br></div><div><b>Key Features:</b></div><div>➤ All-in-One Kit — Includes 6 different ear cleaning tools for comprehensive care</div><div>➤ Safe &amp; Gentle — Designed to prevent injury and provide comfortable cleaning</div><div>➤ Portable &amp; Compact — Comes in a leather pouch that attaches to your keychain</div><div>➤ Easy to Use — Simple design suitable for personal grooming at home or on the go</div><div>➤ Durable Material — High-quality construction for long-lasting use</div><div><br></div><div><b>Product Details:</b></div><div>➤ Product Type: Ear Wax Cleaning Kit</div><div>➤ Brand: [Your Brand Name]</div><div>➤ Kit Contents: Spiral, Spring, Scoop, Flat Earpicks (6 Tools Total)</div><div>➤ Material: High-Quality Stainless Steel / Safe Plastic</div><div>➤ Pouch: Leather, Compact, Keychain-Ready</div><div>➤ Usage: Home, Travel, Personal Care</div><div><br></div><div><b>Benefits:</b></div><div>➤ Provides safe and thorough ear cleaning</div><div>➤ Convenient for travel or daily use</div><div>➤ Easy to carry and store</div><div>➤ Promotes personal hygiene and comfort</div><div><br></div><div><b>Suitable For:</b></div><div>➤ Adults and teens for personal ear care</div><div>➤ Daily grooming routines or travel use</div><div><br></div><div><b>What’s in the Box:</b></div><div>➤ 6 × Ear Cleaning Tools</div><div>➤ 1 × Compact Leather Pouch</div><div><br></div><div><b>Special Note:</b></div><div>➤ Slight differences may occur between the image and the original product</div><div>➤ Color may vary slightly due to lighting or screen settings</div>","","","","Personal Care & Beauty","True","Active","Pe-16-00-00-161","189","16","gm","https://yourmart.pk/storage/uploads/inventory/products/media/ear-wax-cleaning-tools-kit-set-with-leather-pouch-spring-curette-4_1729189956.jpg",""
"","6-piece-ear-wax-cleaning-kit-portable-easy-to-use","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ear-wax-cleaning-tools-kit-set-with-leather-pouch-spring-curette-7_1729189956.jpg",""
"","6-piece-ear-wax-cleaning-kit-portable-easy-to-use","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ear-wax-cleaning-tools-kit-set-with-leather-pouch-spring-curette-5_1729189956.jpg",""
"","6-piece-ear-wax-cleaning-kit-portable-easy-to-use","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ear-wax-cleaning-tools-kit-set-with-leather-pouch-spring-curette-4_1729189956.jpg",""
"","6-piece-ear-wax-cleaning-kit-portable-easy-to-use","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ear-wax-cleaning-tools-kit-set-with-leather-pouch-spring-curette-2_1729189956.jpg",""
"","6-piece-ear-wax-cleaning-kit-portable-easy-to-use","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ear-wax-cleaning-tools-kit-set-with-leather-pouch-spring-curette-1_1729189956.jpg",""
"","6-piece-ear-wax-cleaning-kit-portable-easy-to-use","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ear-wax-cleaning-kit-6-pcs-ear-pick-tools-wax-removal-kit-ear-cleaning-tool-set-spring-earwax-cleaner-tool-ear-wax-remover-random-color-2-1_1729189956.jpg",""
"","6-piece-ear-wax-cleaning-kit-portable-easy-to-use","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ear-wax-cleaning-kit-6-pcs-ear-pick-tools-wax-removal-kit-ear-cleaning-tool-set-spring-earwax-cleaner-tool-ear-wax-remover-random-color-2-3_1729189956.webp",""
"","6-piece-ear-wax-cleaning-kit-portable-easy-to-use","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ear-wax-cleaning-kit-6-pcs-ear-pick-tools-wax-removal-kit-ear-cleaning-tool-set-spring-earwax-cleaner-tool-ear-wax-remover-random-color-2-4_1729189956.webp",""
"","6-piece-ear-wax-cleaning-kit-portable-easy-to-use","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ear-wax-cleaning-kit-6-pcs-ear-pick-tools-wax-removal-kit-ear-cleaning-tool-set-spring-earwax-cleaner-tool-ear-wax-remover-random-color-2-5_1729189956.webp",""
"Portable USB Mosquito Killer Lamp | Safe, Silent & Chemical-Free Insect Trap for Home & Travel","portable-usb-mosquito-killer-lamp-safe-silent-chemical-free-insect-trap-for-home-travel","<div>The Portable USB Mosquito Killer Lamp is a safe and effective solution to keep your home and surroundings mosquito-free. Designed with family and pet safety in mind, this lamp uses no chemicals, radiation, or odors, providing a non-toxic and healthy environment. Its USB-powered design with a smart light sensor ensures efficient operation day or night, while the removable buckle allows for easy cleaning. Compact and portable, it’s perfect for indoor and outdoor use, from bedrooms to living spaces or even while traveling.</div><div><br></div><div><b>Key Features:</b></div><div>➤ Chemical-Free &amp; Safe — Non-toxic, odorless, and radiation-free for family and pets</div><div>➤ Silent Operation — Works quietly without disturbing sleep or daily activities</div><div>➤ USB-Powered — Conveniently powers via USB for home, office, or travel</div><div>➤ Smart Light Sensor — Automatically operates efficiently in low light conditions</div><div>➤ Easy to Clean &amp; Portable — Removable buckle design for hassle-free maintenance</div><div><br></div><div><b>Product Details:</b></div><div>➤ Product Type: Mosquito Killer Lamp</div><div>➤ Power Supply: USB</div><div>➤ Effective Range: 20–40 meters</div><div>➤ Material: Durable, lightweight plastic</div><div>➤ Operation Mode: Day &amp; Night</div><div>➤ Suitable For: Indoor and outdoor use</div><div><br></div><div><b>Benefits:</b></div><div>➤ Keeps family and pets safe from mosquitoes</div><div>➤ Non-toxic and chemical-free for healthy living</div><div>➤ Compact and portable for travel or home use</div><div>➤ Easy maintenance with removable parts</div><div>➤ Silent operation for undisturbed comfort</div><div><b><br></b></div><div><b>Suitable For:</b></div><div>➤ Bedrooms, living rooms, kitchens, offices</div><div>➤ Outdoor spaces like patios, camping, or travel</div><div><br></div><div><b>What’s in the Box:</b></div><div>➤ 1 × Portable USB Mosquito Killer Lamp</div><div><b><br></b></div><div><b>Special Note:</b></div><div>➤ Slight differences may occur between the image and the original product</div><div>➤ Color may vary slightly due to lighting or screen settings</div>","","","","Home, Kitchen & Lifestyle","True","Active","Ho-16-00-00-163","979","64","gm","https://yourmart.pk/storage/uploads/inventory/products/media/uv-lamp-mosquito-killer-lamp-without-box-1_1729191264.jpg",""
"","portable-usb-mosquito-killer-lamp-safe-silent-chemical-free-insect-trap-for-home-travel","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/good-mosquito-killer-lamp-electric-shocker-usb-killer-lamp-led-mosquito-repellent-trap-pest-fly-insect-repeller-mosquito-killer-light-5-4_1729191264.jpg",""
"","portable-usb-mosquito-killer-lamp-safe-silent-chemical-free-insect-trap-for-home-travel","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/good-mosquito-killer-lamp-electric-shocker-usb-killer-lamp-led-mosquito-repellent-trap-pest-fly-insect-repeller-mosquito-killer-light-5-3_1729191264.jpg",""
"","portable-usb-mosquito-killer-lamp-safe-silent-chemical-free-insect-trap-for-home-travel","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/good-mosquito-killer-lamp-electric-shocker-usb-killer-lamp-led-mosquito-repellent-trap-pest-fly-insect-repeller-mosquito-killer-light-5-2_1729191264.jpg",""
"","portable-usb-mosquito-killer-lamp-safe-silent-chemical-free-insect-trap-for-home-travel","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/good-mosquito-killer-lamp-electric-shocker-usb-killer-lamp-led-mosquito-repellent-trap-pest-fly-insect-repeller-mosquito-killer-light-5-1_1729191264.jpg",""
"","portable-usb-mosquito-killer-lamp-safe-silent-chemical-free-insect-trap-for-home-travel","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/des-768x768_1729191264.png",""
